IEM_name,contributor,credit
Strauss and Wagner EM205,bryaudioreviews,https://bryaudioreviews.squig.link/data/
KZ ATE,achoreviews,https://achoreviews.squig.link/data/
KZ ATE,kurin,https://kurin.squig.link/data/
KZ ATE,data_mrs,https://squig.link/data_mrs/
Fiil T1 Lite,rg,https://rg.squig.link/data/
GEVO GV3,eplv,https://eplv.squig.link/data/
Moondrop Stardust,aftersound,https://aftersound.squig.link/data/
Moondrop Stardust,recode,https://recode.squig.link/data/
Moondrop Stardust,data_mrs,https://squig.link/data_mrs/
Hidizs MS5,cqtek,https://cqtek.squig.link/data/
Hidizs MS5,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Hidizs MS5,pw,https://pw.squig.link/data/
Hidizs MS5,iemworld,https://iemworld.squig.link/data/
Hidizs MS5,ianfann,https://ianfann.squig.link/data/
Hidizs MS5,arn,https://arn.squig.link/data/
Campfire Audio Andromeda,kurin,https://kurin.squig.link/data/
Campfire Audio Andromeda,precog,https://precog.squig.link/data/
Campfire Audio Andromeda,animagus,https://animagus.squig.link/data/
Campfire Audio Andromeda,data_mrs,https://squig.link/data_mrs/
BQEYZ K1,eplv,https://eplv.squig.link/data/
BQEYZ K1,cqtek,https://cqtek.squig.link/data/
Fat Freq Maestro Mini,hbb,https://hbb.squig.link/data/
Fat Freq Maestro Mini,timmyv,https://timmyv.squig.link/data/
Fat Freq Maestro Mini,vortexreviews,https://vortexreviews.squig.link/data/
Fat Freq Maestro Mini,aftersound,https://aftersound.squig.link/data/
Fat Freq Maestro Mini,ianfann,https://ianfann.squig.link/data/
Fat Freq Maestro Mini,soundjedi,https://soundjedi.squig.link/data/
Fat Freq Maestro Mini,nymz,https://nymz.squig.link/data/
Fat Freq Maestro Mini,precog,https://precog.squig.link/data/
iKKO Gems OH1S,hbb,https://hbb.squig.link/data/
iKKO Gems OH1S,cqtek,https://cqtek.squig.link/data/
iKKO Gems OH1S,precog,https://precog.squig.link/data/
iKKO Gems OH1S,vsg,https://vsg.squig.link/data/
iKKO Gems OH1S,arn,https://arn.squig.link/data/
iKKO Gems OH1S,data_mrs,https://squig.link/data_mrs/
DUNU DM-380,harpo,https://harpo.squig.link/data/
HarmonicDyne Athena,vsg,https://vsg.squig.link/data/
HarmonicDyne Athena,hbb,https://hbb.squig.link/data/
Queen of Audio Vesper,aftersound,https://aftersound.squig.link/data/
Queen of Audio Vesper,timmyv,https://timmyv.squig.link/data/
KBear Pecker,ianfann,https://ianfann.squig.link/data/
KBear Pecker,hobbytalk,https://hobbytalk.squig.link/data/
KBear Pecker,vortexreviews,https://vortexreviews.squig.link/data/
KBear Pecker,pw,https://pw.squig.link/data/
KBear KS1,hbb,https://hbb.squig.link/data/
KBear KS1,pw,https://pw.squig.link/data/
KBear KS1,eplv,https://eplv.squig.link/data/
KBear KS1,vortexreviews,https://vortexreviews.squig.link/data/
KBear KS1,aftersound,https://aftersound.squig.link/data/
KBear KS1,ianfann,https://ianfann.squig.link/data/
KBear KS1,jacstone,https://jacstone.squig.link/data/
Nostalgia Audio Camelot,soundjedi,https://soundjedi.squig.link/data/
HiFiMAN RE2000s,soundjedi,https://soundjedi.squig.link/data/
Blon BL-07,harpo,https://harpo.squig.link/data/
Blon BL-07,hbb,https://hbb.squig.link/data/
Blon BL-07,pw,https://pw.squig.link/data/
Blon BL-07,aftersound,https://aftersound.squig.link/data/
Blon BL-07,ianfann,https://ianfann.squig.link/data/
GS Audio GT12,tgx78,https://tgx78.squig.link/data/
GS Audio GT12,vortexreviews,https://vortexreviews.squig.link/data/
KZ ZS6,rg,https://rg.squig.link/data/
KZ ZS6,eplv,https://eplv.squig.link/data/
KZ ZS6,melatonin,https://melatonin.squig.link/data/
HiFiMAN Shangri-La Jr,vsg,https://vsg.squig.link/data/
Shure SE215,suporsalad,https://suporsalad.squig.link/data/
Shure SE215,jacstone,https://jacstone.squig.link/data/
Shure SE215,kurin,https://kurin.squig.link/data/
Shure SE215,data_mrs,https://squig.link/data_mrs/
Sennheiser IE300,timmyv,https://timmyv.squig.link/data/
Sennheiser IE300,data_mrs,https://squig.link/data_mrs/
Sennheiser IE300,iemworld,https://iemworld.squig.link/data/
Sennheiser IE300,aftersound,https://aftersound.squig.link/data/
Sennheiser IE300,precog,https://precog.squig.link/data/
BGVP Scale,harpo,https://harpo.squig.link/data/
BGVP Scale,ianfann,https://ianfann.squig.link/data/
BGVP Scale,vortexreviews,https://vortexreviews.squig.link/data/
BGVP Scale,pw,https://pw.squig.link/data/
Samsung EO-IC500,kurin,https://kurin.squig.link/data/
iF Audio 31,hbb,https://hbb.squig.link/data/
Jabra Elite 5,vortexreviews,https://vortexreviews.squig.link/data/
ISN H40,soundjedi,https://soundjedi.squig.link/data/
ISN H40,cqtek,https://cqtek.squig.link/data/
ISN H40,harpo,https://harpo.squig.link/data/
JVC HA-A50T,eplv,https://eplv.squig.link/data/
Symphonium Meteor,hbb,https://hbb.squig.link/data/
Symphonium Meteor,freeryder05,https://freeryder05.squig.link/data/
Symphonium Meteor,animagus,https://animagus.squig.link/data/
Symphonium Meteor,vortexreviews,https://vortexreviews.squig.link/data/
Symphonium Meteor,precog,https://precog.squig.link/data/
Symphonium Meteor,hobbytalk,https://hobbytalk.squig.link/data/
Symphonium Meteor,kurin,https://kurin.squig.link/data/
Symphonium Meteor,soundjedi,https://soundjedi.squig.link/data/
Symphonium Meteor,nymz,https://nymz.squig.link/data/
Symphonium Meteor,data_mrs,https://squig.link/data_mrs/
Ostry KC06A,cqtek,https://cqtek.squig.link/data/
7Hz i-77,hbb,https://hbb.squig.link/data/
Sony XBA-Z5,rg,https://rg.squig.link/data/
Sony XBA-Z5,hbb,https://hbb.squig.link/data/
Sony WF-XB700,kurin,https://kurin.squig.link/data/
Beyerdynamic DT990,suporsalad,https://suporsalad.squig.link/data/
Geek Wold GK10,tgx78,https://tgx78.squig.link/data/
Geek Wold GK10,hbb,https://hbb.squig.link/data/
Geek Wold GK10,melatonin,https://melatonin.squig.link/data/
Geek Wold GK10,pw,https://pw.squig.link/data/
Geek Wold GK10,eplv,https://eplv.squig.link/data/
Geek Wold GK10,vortexreviews,https://vortexreviews.squig.link/data/
Geek Wold GK10,aftersound,https://aftersound.squig.link/data/
Geek Wold GK10,rg,https://rg.squig.link/data/
Geek Wold GK10,nymz,https://nymz.squig.link/data/
Geek Wold GK10,precog,https://precog.squig.link/data/
Ambient Dynamics AD-006,bedrock,https://bedrock.squig.link/data/
Humka Hamlet M,hbb,https://hbb.squig.link/data/
Humka Hamlet M,arn,https://arn.squig.link/data/
YU9 Audio U-556,kr0mka,https://kr0mka.squig.link/data/
Bellos Audio X5,recode,https://recode.squig.link/data/
BGVP DMG,eplv,https://eplv.squig.link/data/
BGVP DMG,kurin,https://kurin.squig.link/data/
BGVP DMG,data_mrs,https://squig.link/data_mrs/
Cayin Fantasy,precog,https://precog.squig.link/data/
Cayin Fantasy,data_mrs,https://squig.link/data_mrs/
BASN MMCX,vortexreviews,https://vortexreviews.squig.link/data/
Bose SoundSport Wireless,kurin,https://kurin.squig.link/data/
Oriolus Reborn,tgx78,https://tgx78.squig.link/data/
Sennheiser CX 400bt,rg,https://rg.squig.link/data/
Sennheiser CX 400bt,kurin,https://kurin.squig.link/data/
HiFiMAN Arya Stealth,hbb,https://hbb.squig.link/data/
1MORE Triple Driver,iemworld,https://iemworld.squig.link/data/
1MORE Triple Driver,kurin,https://kurin.squig.link/data/
Sound Rhyme SR8,tgx78,https://tgx78.squig.link/data/
BGVP DH5,aftersound,https://aftersound.squig.link/data/
BGVP DH5,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Moondrop Venus,vsg,https://vsg.squig.link/data/
Lafitear LF3 Pro,ankramutt,https://ankramutt.squig.link/data/
Focus Audio Vocal,hbb,https://hbb.squig.link/data/
Penon Audio Volt,tgx78,https://tgx78.squig.link/data/
Lypertek PurePlay Z7,vsg,https://vsg.squig.link/data/
Sendy Audio Peacock,hbb,https://hbb.squig.link/data/
Bose QuietComfort 20,kurin,https://kurin.squig.link/data/
QDC 5SH,precog,https://precog.squig.link/data/
DQSM,eplv,https://eplv.squig.link/data/
DQSM,recode,https://recode.squig.link/data/
Shure KSE1200,kurin,https://kurin.squig.link/data/
Audiosense T180,rg,https://rg.squig.link/data/
Audiosense T180,data_mrs,https://squig.link/data_mrs/
HiFiMAN RE-400,aftersound,https://aftersound.squig.link/data/
64 Audio Fourte Blanc,precog,https://precog.squig.link/data/
64 Audio Fourte Blanc,data_mrs,https://squig.link/data_mrs/
Xingshenglong DIY E4000,eplv,https://eplv.squig.link/data/
Xingshenglong DIY E4000,melatonin,https://melatonin.squig.link/data/
KZ AS06,eplv,https://eplv.squig.link/data/
KZ AS06,data_mrs,https://squig.link/data_mrs/
KZ AS06,melatonin,https://melatonin.squig.link/data/
HiFiMAN HE-R10P,vsg,https://vsg.squig.link/data/
Aiderlot M5 Pro,rg,https://rg.squig.link/data/
FiiO FA7s,vsg,https://vsg.squig.link/data/
Openheart A2,melatonin,https://melatonin.squig.link/data/
QDC 8SS,timmyv,https://timmyv.squig.link/data/
Audeze Euclid,vsg,https://vsg.squig.link/data/
Audeze Euclid,kurin,https://kurin.squig.link/data/
Audeze Euclid,precog,https://precog.squig.link/data/
Final Audio ZE8000,vsg,https://vsg.squig.link/data/
Shure SE846,aftersound,https://aftersound.squig.link/data/
Shure SE846,kurin,https://kurin.squig.link/data/
CCA CS16,pw,https://pw.squig.link/data/
CCA CS16,melatonin,https://melatonin.squig.link/data/
Astrotec Vesna,aftersound,https://aftersound.squig.link/data/
Astrotec Vesna,pw,https://pw.squig.link/data/
64 Audio Fourte Noir,soundjedi,https://soundjedi.squig.link/data/
FiiO FA1,data_mrs,https://squig.link/data_mrs/
FiiO FA1,melatonin,https://melatonin.squig.link/data/
Empire Ears Valkyrie MKII,precog,https://precog.squig.link/data/
Empire Ears Valkyrie MKII,data_mrs,https://squig.link/data_mrs/
Canal Works CW-U02,recode,https://recode.squig.link/data/
GeekFly GF8S,cqtek,https://cqtek.squig.link/data/
DUNU DN-1000,cqtek,https://cqtek.squig.link/data/
Cayin YB04,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Final Audio Heaven V,kurin,https://kurin.squig.link/data/
GuideRay GR-i18,eplv,https://eplv.squig.link/data/
GuideRay GR-i18,hbb,https://hbb.squig.link/data/
CCA CA10,melatonin,https://melatonin.squig.link/data/
CCA CA10,pw,https://pw.squig.link/data/
CCA CA10,vortexreviews,https://vortexreviews.squig.link/data/
CCA CA10,aftersound,https://aftersound.squig.link/data/
CCA CA10,ianfann,https://ianfann.squig.link/data/
CCA CA10,jacstone,https://jacstone.squig.link/data/
CCA CA10,rg,https://rg.squig.link/data/
Artio CR-S1,eplv,https://eplv.squig.link/data/
Rock Zircon,kurin,https://kurin.squig.link/data/
Fonge X2 Pro,vortexreviews,https://vortexreviews.squig.link/data/
Haylou GT2,data_mrs,https://squig.link/data_mrs/
Blon T3,achoreviews,https://achoreviews.squig.link/data/
Focal Utopia,vsg,https://vsg.squig.link/data/
BQEYZ Topaz,hbb,https://hbb.squig.link/data/
BQEYZ Topaz,cqtek,https://cqtek.squig.link/data/
BQEYZ Topaz,pw,https://pw.squig.link/data/
BQEYZ Topaz,aftersound,https://aftersound.squig.link/data/
BQEYZ Topaz,ianfann,https://ianfann.squig.link/data/
Notbrand Notblon,bryaudioreviews,https://bryaudioreviews.squig.link/data/
FiR Audio VxV,soundjedi,https://soundjedi.squig.link/data/
FiR Audio VxV,timmyv,https://timmyv.squig.link/data/
Final Audio E1000,timmyv,https://timmyv.squig.link/data/
Final Audio E1000,kr0mka,https://kr0mka.squig.link/data/
Final Audio E1000,melatonin,https://melatonin.squig.link/data/
Final Audio E1000,iemworld,https://iemworld.squig.link/data/
Final Audio E1000,hobbytalk,https://hobbytalk.squig.link/data/
Final Audio E1000,kurin,https://kurin.squig.link/data/
Final Audio E1000,rg,https://rg.squig.link/data/
Final Audio E1000,nymz,https://nymz.squig.link/data/
Final Audio E1000,data_mrs,https://squig.link/data_mrs/
Samsung Galaxy Buds2 Pro,animagus,https://animagus.squig.link/data/
Samsung Galaxy Buds2 Pro,data_mrs,https://squig.link/data_mrs/
Rose Technics Mini2 MKII 2.0,cqtek,https://cqtek.squig.link/data/
AAW Halycon,hbb,https://hbb.squig.link/data/
AKG 3003,kurin,https://kurin.squig.link/data/
BGVP DN2,aftersound,https://aftersound.squig.link/data/
Astell & Kern Odyssey,soundjedi,https://soundjedi.squig.link/data/
Melatonin DIY 4BA,melatonin,https://melatonin.squig.link/data/
KSOUND EP-K05,eplv,https://eplv.squig.link/data/
Senfer DT6 Pro,pw,https://pw.squig.link/data/
Senfer DT6 Pro,eplv,https://eplv.squig.link/data/
JVC HA-FW1800,kurin,https://kurin.squig.link/data/
Akoustyx R-120,data_mrs,https://squig.link/data_mrs/
Melatonin DIY 4BA 1DD,melatonin,https://melatonin.squig.link/data/
HBB Sample 'TR',hbb,https://hbb.squig.link/data/
Final Audio E3000,harpo,https://harpo.squig.link/data/
Final Audio E3000,hobbytalk,https://hobbytalk.squig.link/data/
Final Audio E3000,kurin,https://kurin.squig.link/data/
Final Audio E3000,rg,https://rg.squig.link/data/
Sony MDR-EX15AP,suporsalad,https://suporsalad.squig.link/data/
Sony MDR-EX15AP,cammyfi,https://cammyfi.squig.link/data/
Sony MDR-EX15AP,kr0mka,https://kr0mka.squig.link/data/
Sony MDR-EX15AP,precog,https://precog.squig.link/data/
RevoNext QT5,eplv,https://eplv.squig.link/data/
Final Audio B3,precog,https://precog.squig.link/data/
Final Audio B3,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Final Audio B3,data_mrs,https://squig.link/data_mrs/
Penon Audio Fan 2,harpo,https://harpo.squig.link/data/
KBear Dumpling,ianfann,https://ianfann.squig.link/data/
KBear Dumpling,pw,https://pw.squig.link/data/
KBear Dumpling,arn,https://arn.squig.link/data/
Empire Ears Zeus,precog,https://precog.squig.link/data/
QDC Folk,timmyv,https://timmyv.squig.link/data/
DROP x JVC FWX1,precog,https://precog.squig.link/data/
DROP x JVC FWX1,data_mrs,https://squig.link/data_mrs/
Jabra Evolve 75E,kurin,https://kurin.squig.link/data/
Anker Life Note 3i,aftersound,https://aftersound.squig.link/data/
Cat Ear Mia,hbb,https://hbb.squig.link/data/
Naga Audio Sirius,hbb,https://hbb.squig.link/data/
BASN MTPro,hobbytalk,https://hobbytalk.squig.link/data/
KBear Lark,cqtek,https://cqtek.squig.link/data/
KBear Lark,melatonin,https://melatonin.squig.link/data/
KBear Lark,eplv,https://eplv.squig.link/data/
KBear Lark,bedrock,https://bedrock.squig.link/data/
KBear Lark,achoreviews,https://achoreviews.squig.link/data/
IBasso iT00,rg,https://rg.squig.link/data/
Nagaoka P908,eplv,https://eplv.squig.link/data/
Meze Audio Rai Penta,kurin,https://kurin.squig.link/data/
Audeze LCD-5,vsg,https://vsg.squig.link/data/
Senfer DT6,pw,https://pw.squig.link/data/
Senfer DT6,eplv,https://eplv.squig.link/data/
Empire Ears Bravado MKII,precog,https://precog.squig.link/data/
Empire Ears Bravado MKII,data_mrs,https://squig.link/data_mrs/
7Hz i88 Mini,hbb,https://hbb.squig.link/data/
G-Most E8,eplv,https://eplv.squig.link/data/
64 Audio Fourte,soundjedi,https://soundjedi.squig.link/data/
64 Audio Fourte,data_mrs,https://squig.link/data_mrs/
Blon B20,vsg,https://vsg.squig.link/data/
Bang & Olufsen Beoplay H95,vsg,https://vsg.squig.link/data/
Melatonin DIY 8BA,melatonin,https://melatonin.squig.link/data/
Prisma Audio Azul,timmyv,https://timmyv.squig.link/data/
Prisma Audio Azul,data_mrs,https://squig.link/data_mrs/
Prisma Audio Azul,pw,https://pw.squig.link/data/
Prisma Audio Azul,ankramutt,https://ankramutt.squig.link/data/
Prisma Audio Azul,precog,https://precog.squig.link/data/
Queen of Audio Sunrise,ianfann,https://ianfann.squig.link/data/
HiFiMAN HE-R10D,vsg,https://vsg.squig.link/data/
JVC FX1100,hbb,https://hbb.squig.link/data/
Fender NINE,eplv,https://eplv.squig.link/data/
Etymotic ER2SR,kurin,https://kurin.squig.link/data/
MEE Audio M6 Pro 2ng Gen,data_mrs,https://squig.link/data_mrs/
Antlion Audio Kimura Solo,vsg,https://vsg.squig.link/data/
Penon Audio Fan,tgx78,https://tgx78.squig.link/data/
Penon Audio Fan,cqtek,https://cqtek.squig.link/data/
Hiby Seeds II,harpo,https://harpo.squig.link/data/
Akoustyx R-220,kurin,https://kurin.squig.link/data/
Akoustyx R-220,data_mrs,https://squig.link/data_mrs/
HiFiMAN Sundara 2022,ianfann,https://ianfann.squig.link/data/
HiFiMAN Sundara 2022,vsg,https://vsg.squig.link/data/
iF Audio 11,hbb,https://hbb.squig.link/data/
Queen of Audio Mojito,hbb,https://hbb.squig.link/data/
AAW Mockingbird,hbb,https://hbb.squig.link/data/
Kinera YH802,vsg,https://vsg.squig.link/data/
Campfire Audio Comet,kurin,https://kurin.squig.link/data/
Semkarch SKC-CNT1,hbb,https://hbb.squig.link/data/
Shozy B2,hbb,https://hbb.squig.link/data/
SoundMAGIC T60BT,cqtek,https://cqtek.squig.link/data/
Astell & Kern Zero 2,aftersound,https://aftersound.squig.link/data/
Nyk Nemesis Aurora,aftersound,https://aftersound.squig.link/data/
Sennheiser OCX 685,kurin,https://kurin.squig.link/data/
Echobox Audio Nomad N1,eplv,https://eplv.squig.link/data/
TRN BA5,recode,https://recode.squig.link/data/
Lenovo Thinkplus XT98,harpo,https://harpo.squig.link/data/
CAL! SE,suporsalad,https://suporsalad.squig.link/data/
Fengry A6S,ankramutt,https://ankramutt.squig.link/data/
Monoprice Quartet,data_mrs,https://squig.link/data_mrs/
SuperTFZ Force1,cqtek,https://cqtek.squig.link/data/
FZ Audio Liberty Max,ianfann,https://ianfann.squig.link/data/
Sony MDR-EX10,kurin,https://kurin.squig.link/data/
Effect Audio Axiom,vsg,https://vsg.squig.link/data/
Effect Audio Axiom,achoreviews,https://achoreviews.squig.link/data/
Effect Audio Axiom,precog,https://precog.squig.link/data/
Effect Audio Axiom,data_mrs,https://squig.link/data_mrs/
Sivga Phoenix,vsg,https://vsg.squig.link/data/
Hiby Crystal6,precog,https://precog.squig.link/data/
Hiby Crystal6,data_mrs,https://squig.link/data_mrs/
JVC HA-A7T,eplv,https://eplv.squig.link/data/
Philips SHE3590PK,data_mrs,https://squig.link/data_mrs/
Meze Audio Advar,achoreviews,https://achoreviews.squig.link/data/
1MORE Quad Driver,iemworld,https://iemworld.squig.link/data/
1MORE Quad Driver,kurin,https://kurin.squig.link/data/
NiceHCK Traceless,cqtek,https://cqtek.squig.link/data/
NiceHCK Traceless,ankramutt,https://ankramutt.squig.link/data/
KBear Robin,cqtek,https://cqtek.squig.link/data/
KBear Robin,bryaudioreviews,https://bryaudioreviews.squig.link/data/
KBear Robin,melatonin,https://melatonin.squig.link/data/
KBear Robin,pw,https://pw.squig.link/data/
KBear Robin,achoreviews,https://achoreviews.squig.link/data/
KBear Robin,rg,https://rg.squig.link/data/
CCA CX10,pw,https://pw.squig.link/data/
Audeze LCD-2,vsg,https://vsg.squig.link/data/
Lime Ears Aether R,animagus,https://animagus.squig.link/data/
Dethonray Tender 1,hbb,https://hbb.squig.link/data/
Audio Technica ATH-SPORT5TW,eplv,https://eplv.squig.link/data/
MMR Thummim,soundjedi,https://soundjedi.squig.link/data/
MMR Thummim,precog,https://precog.squig.link/data/
Etymotic ER4SR,aftersound,https://aftersound.squig.link/data/
Etymotic ER4SR,recode,https://recode.squig.link/data/
Etymotic ER4SR,kurin,https://kurin.squig.link/data/
Hidition NT-6,precog,https://precog.squig.link/data/
LZ A2 Pro,hbb,https://hbb.squig.link/data/
LZ A2 Pro,cqtek,https://cqtek.squig.link/data/
Hessian TWS7,cqtek,https://cqtek.squig.link/data/
ISN H50,soundjedi,https://soundjedi.squig.link/data/
Nothing Ear (2),arn,https://arn.squig.link/data/
Nothing Ear (2),data_mrs,https://squig.link/data_mrs/
Final Audio Heaven IV,kurin,https://kurin.squig.link/data/
EPZ Audio Q1,harpo,https://harpo.squig.link/data/
EPZ Audio Q1,ianfann,https://ianfann.squig.link/data/
Openheart IE800,vortexreviews,https://vortexreviews.squig.link/data/
Audio Technica ATH-CLR100,recode,https://recode.squig.link/data/
Hiby Crystal6 II,data_mrs,https://squig.link/data_mrs/
Bamboo Forest Bird Jinghong,rg,https://rg.squig.link/data/
Campfire Audio Trifecta,vsg,https://vsg.squig.link/data/
Philips SHS8000,kurin,https://kurin.squig.link/data/
Astell & Kern Solaris X,hbb,https://hbb.squig.link/data/
Etymotic MK5,data_mrs,https://squig.link/data_mrs/
InTime Sho,recode,https://recode.squig.link/data/
Smabeat Proto 1.0 Red,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Mixx Earphones,cammyfi,https://cammyfi.squig.link/data/
Audiosense AQ4,tgx78,https://tgx78.squig.link/data/
Queen of Audio Affinity,eplv,https://eplv.squig.link/data/
NiceHCK X49,bedrock,https://bedrock.squig.link/data/
NiceHCK X49,eplv,https://eplv.squig.link/data/
Audeze LCD-XC,vsg,https://vsg.squig.link/data/
Ashida EA-HF1,eplv,https://eplv.squig.link/data/
EarSonics ONYX,rg,https://rg.squig.link/data/
KZ ATR,eplv,https://eplv.squig.link/data/
KZ ATR,melatonin,https://melatonin.squig.link/data/
Canal Works CW-U77,recode,https://recode.squig.link/data/
GS Audio GT12x,tgx78,https://tgx78.squig.link/data/
GS Audio GT12x,rg,https://rg.squig.link/data/
GS Audio GT12x,nymz,https://nymz.squig.link/data/
GS Audio GT12x,vortexreviews,https://vortexreviews.squig.link/data/
EZAudio X3,bedrock,https://bedrock.squig.link/data/
CCA CX4,pw,https://pw.squig.link/data/
ddHiFi Janus2,arn,https://arn.squig.link/data/
BQEYZ KB1,pw,https://pw.squig.link/data/
RikudouGoku DIY 10mm Bio,rg,https://rg.squig.link/data/
Co-Donguri Brass,rg,https://rg.squig.link/data/
Co-Donguri Brass,arn,https://arn.squig.link/data/
Co-Donguri Brass,data_mrs,https://squig.link/data_mrs/
FloAudio Lily,ianfann,https://ianfann.squig.link/data/
FloAudio Lily,eplv,https://eplv.squig.link/data/
FloAudio Lily,ankramutt,https://ankramutt.squig.link/data/
BQEYZ KC2,vortexreviews,https://vortexreviews.squig.link/data/
BQEYZ KC2,arn,https://arn.squig.link/data/
Magaosi K5,data_mrs,https://squig.link/data_mrs/
HiFiMAN Deva Pro,ianfann,https://ianfann.squig.link/data/
Skullcandy Dime,cammyfi,https://cammyfi.squig.link/data/
Empire Ears ESR MKII,precog,https://precog.squig.link/data/
Empire Ears ESR MKII,data_mrs,https://squig.link/data_mrs/
Campfire Audio Ara,precog,https://precog.squig.link/data/
Campfire Audio Ara,data_mrs,https://squig.link/data_mrs/
Alpex HR-4000,eplv,https://eplv.squig.link/data/
Kotori Audio Dauntless,bryaudioreviews,https://bryaudioreviews.squig.link/data/
Fearless Audio Roland,pw,https://pw.squig.link/data/
Audeze LCD-X,vsg,https://vsg.squig.link/data/
QDC Neptune,data_mrs,https://squig.link/data_mrs/
RevoNext RX8,eplv,https://eplv.squig.link/data/
Reecho Yusicon (SJ01),kr0mka,https://kr0mka.squig.link/data/
Empire Ears Legend X,soundjedi,https://soundjedi.squig.link/data/
Empire Ears Legend X,hbb,https://hbb.squig.link/data/
Empire Ears Legend X,recode,https://recode.squig.link/data/
Empire Ears Legend X,precog,https://precog.squig.link/data/
1MORE ComfoBuds Pro,eplv,https://eplv.squig.link/data/
StageSound Stage Magic Plus,harpo,https://harpo.squig.link/data/
HiFiMAN RE-600s v2,achoreviews,https://achoreviews.squig.link/data/
HiFiMAN RE-600s v2,kurin,https://kurin.squig.link/data/
ISN D10,rg,https://rg.squig.link/data/
Elecom EHP-GB2000MBK,eplv,https://eplv.squig.link/data/
FOSTEX T20,hbb,https://hbb.squig.link/data/
QDC Uranus,precog,https://precog.squig.link/data/
QDC Uranus,data_mrs,https://squig.link/data_mrs/
FiR Audio Neon 4,soundjedi,https://soundjedi.squig.link/data/
FiR Audio Neon 4,tgx78,https://tgx78.squig.link/data/
BGVP SGZ-DN1S,cqtek,https://cqtek.squig.link/data/
HZSound Bell Rhyme,ianfann,https://ianfann.squig.link/data/
HBB Sample 'TR B',hbb,https://hbb.squig.link/data/
Stax SR-003 MKII,kurin,https://kurin.squig.link/data/
Sony MH1,data_mrs,https://squig.link/data_mrs/
Anker Soundcore G2,harpo,https://harpo.squig.link/data/
Letshouer Singer,data_mrs,https://squig.link/data_mrs/
Light Harmonic Mera,kurin,https://kurin.squig.link/data/
Shortbus Ola,shortbus,https://shortbus.squig.link/data/
QKZ ZXD X,hbb,https://hbb.squig.link/data/
Custom Art FIBAE 3x3,hbb,https://hbb.squig.link/data/
1MORE Piston Classic,eplv,https://eplv.squig.link/data/
Focal Elex,wdym,https://wdym.squig.link/data/
IBasso SR3,vsg,https://vsg.squig.link/data/
Fengru PT1,pw,https://pw.squig.link/data/
Cutbox KINA,ankramutt,https://ankramutt.squig.link/data/
Beemix Pisces,aftersound,https://aftersound.squig.link/data/
Sennheiser Momentum True Wireless 2,cammyfi,https://cammyfi.squig.link/data/
Sennheiser Momentum True Wireless 2,kurin,https://kurin.squig.link/data/
Sennheiser Momentum True Wireless 2,data_mrs,https://squig.link/data_mrs/
HZSound Zero,hbb,https://hbb.squig.link/data/
HZSound Zero,bryaudioreviews,https://bryaudioreviews.squig.link/data/
FiR Audio Krypton 5,soundjedi,https://soundjedi.squig.link/data/
FiR Audio Krypton 5,tgx78,https://tgx78.squig.link/data/
HiFiMAN Shangri-La Sr,vsg,https://vsg.squig.link/data/
Mikubuds Mikubuds,tgx78,https://tgx78.squig.link/data/
Kinera Freya,rg,https://rg.squig.link/data/
Kinera Freya,hbb,https://hbb.squig.link/data/
Kinera Freya,data_mrs,https://squig.link/data_mrs/
1MORE Single Driver,kurin,https://kurin.squig.link/data/
Auglamour T100,cqtek,https://cqtek.squig.link/data/
Shanling AE3,hbb,https://hbb.squig.link/data/
Etymotic ETY Kids,data_mrs,https://squig.link/data_mrs/
Soundpeats TrueDot,tgx78,https://tgx78.squig.link/data/
Beyerdynamic Xelento,kurin,https://kurin.squig.link/data/
Beyerdynamic Xelento,precog,https://precog.squig.link/data/
Fearless Audio Tequila,precog,https://precog.squig.link/data/
Audeze CRBN,vsg,https://vsg.squig.link/data/
Sennheiser Momentum True Wireless,kurin,https://kurin.squig.link/data/
FiiO F1,aftersound,https://aftersound.squig.link/data/
FiiO F1,bedrock,https://bedrock.squig.link/data/
Geek Wold GK80,cqtek,https://cqtek.squig.link/data/
Fostex TE-02n,aftersound,https://aftersound.squig.link/data/
Elecom EHP-GB10AGD,eplv,https://eplv.squig.link/data/
PROfundo Focus 01,eplv,https://eplv.squig.link/data/
Custom Art FIBAE Black,precog,https://precog.squig.link/data/
Final Audio E2000,eplv,https://eplv.squig.link/data/
Final Audio E2000,data_mrs,https://squig.link/data_mrs/
Final Audio E2000,rg,https://rg.squig.link/data/
BGVP NS9,aftersound,https://aftersound.squig.link/data/
BGVP NS9,precog,https://precog.squig.link/data/
BGVP NS9,data_mrs,https://squig.link/data_mrs/
BGVP NS9,melatonin,https://melatonin.squig.link/data/
AXS Audio Pro Earbuds,pw,https://pw.squig.link/data/
Behringer SD251-BT,kr0mka,https://kr0mka.squig.link/data/
Sivga P-II,hbb,https://hbb.squig.link/data/
Fengru QZX-A1,pw,https://pw.squig.link/data/
Fengru QZX-A1,eplv,https://eplv.squig.link/data/
7th Acoustic Proxima,aftersound,https://aftersound.squig.link/data/
7th Acoustic Proxima,precog,https://precog.squig.link/data/
